"Noah Røed","Olstadveien 76, Malsjøen, NY 0928","4173"
"Emma Bjørnstad","Oppgang B Martinesgate 7, Inndal, MS 9020","9262"
"Prof. Eirik Christiansen","Solduggplassen 10, Fagerdal, AR 0507","4980"
"Celine Camilla Hopland","Nedre Hestemyrbråten 45, Høyvik, IL 0313","1262"
"Martine Celine Fossum","Oppgang A Bekkehaugen 4, Innø, MI 9740","9475"
"Prof. Ole Berntsen","Leil. 923 Theodorsvei 9, Høyeid, MI 4718","7791"
"Dr. Jonathan Bakke","Leil. 321 Stensruds Vei 75, Loberg, CO 7808","0160"
"Silje Stensrud V","Brujordet 8, Gjesborg, MS 6937","4827"
"Mathias Holm Jr.","Oppgang A Øvre Granhøgda 99, Lillefjord, SD 5310","4857"
"Lucas Jensen","Furumyra 1, Nærvåg, UT 9237","1661"
"Tiril Gundersen III","Leil. 497 Mathiasveien 9, Nordfjell, HI 9441","5728"
"Eline Kristiansen Fjeld","Øvre Furustien 40, Nordhamn, WI 0020","1364"
"Oskar Aksel Thoresen","Oppgang B Damalléen 89, Innø, FL 0814","1532"
"Sofie Aasen","Vestre Eikeeggen 8, Innstad, VT 0116","5399"
"Lucas Nilsen","Oppgang A Olivers Vei 6, Fetby, IL 5070","7724"
"Prof. Frida Nordskaug","Oppgang A Theaveien 21, Nærstrand, OH 0720","7652"
"Karoline Helene Nguyen","Leil. 666 Østre Granittmarka 04, Høystad, WI 0513","3883"
"Prof. Sondre Sørlie","Leil. 315 Adriansvei 46, Tandfjell, RI 9605","4024"
"Erik Smogeli Hansen","Andreassensvei 55, Nærfoss, UT 4840","2606"
"Amalie Hedda Andersen","Leil. 285 Fridas Gate 06, Stavfjord, PA 9649","1893"
"Adrian Ruud","Johannessensvei 88, Smedal, IL 8216","8309"
"Dr. Aksel Bjerke","Leil. 165 Vestre Litjlunden 0, Innvåg, MI 0701","4328"
"Martin Mathisen Jr.","Oppgang A Daniels Gate 05, Gjesfjord, VA 0658","8120"
"Prof. Theodor Hansen","Kristiansgate 11, Vestsjøen, HI 0379","5575"
"Prof. Malin Amundsen","Oppgang B Amalieveien 5, Fagervik, OK 8179","0257"
"Sofie Hopland IV","Norasgate 9, Nærfoss, NC 0485","5005"
"Martin Nielsen","Vedviksgate 1, Lillefjell, OH 8341","9038"
"Henrik Joakim Nygård","Leil. 364 Kvarmesgate 0, Tandborg, IA 0779","6170"
"Mia Hanna Nygård","Skuteruds Vei 95, Nærby, OH 0340","8015"
"Prof. Andreas Stensrud","Nedre Konvalllia 4, Nærdal, MS 4857","4687"
"Frida Vilde Krogh","Andersengata 78, Nærstrøm, IN 3158","1387"
"Dr. Marte Myhrer","Lundeveien 4, Nærsjøen, AZ 5206","8428"
"Mathias Henriksen","Oppgang B Noahs Vei 65, Tandsund, CA 0538","9046"
"Martin Lie Borge","Malmhaugen 7, Storås, NY 5219","4314"
"Nikolai Aksel Ruud","Oppgang A Jensensvei 1, Malhamn, NE 3663","5709"
"Sebastian Christiansen III","Oppgang A Smogelis Gate 1, Høyø, MT 9935","2657"
"Dr. Mathias Edvardsen","Oppgang A Sollis Gate 9, Utås, OH 4123","0574"
"Emil Kasper Svendsen","Celinesvei 30, Stavfoss, AR 0205","6855"
"Madeleine Nora Kristiansen","Oppgang A Vegges Gate 40, Malberg, AZ 1609","4869"
"Linnea Nordskaug V","Johansens Vei 8, Smehelle, MI 6308","3595"
"Dr. Jonas Kristoffersen","Sæthersvei 2, Lillevær, MA 0607","8070"
"Prof. Elise Arnesen","Klokkerstykket 4, Malhavn, FL 1508","7414"
"Mari Vegge","Oppgang A Øvre Elvestubben 6, Veststrøm, WV 0684","5371"
"Maren Maja Moen","Oppgang B Arnesenveien 00, Stavhamn, MT 0454","5653"
"Hanna Malin Kristoffersen","Oppgang A Nordbys Vei 5, Utsand, KS 6874","5122"
"Camilla Martine Sæther","Oppgang A Nedre Eikelyngen 8, Innberg, IA 7599","3077"
"Kristine Marie Jørgensen","Oppgang A Røedveien 6, Innsand, TN 5914","6219"
"Magnus Lars Hopland","Oppgang A Solduggvollen 5, Stavsand, NE 3454","2613"
"Dr. Natalie Edvardsen","Oppgang B Kristoffergata 7, Høyeid, NH 5487","5566"
"Sunniva Pedersen IV","Eriksengata 4, Lillestrand, GA 0520","4376"
"Oliver Nygård Jr.","Leil. 420 Gamle Torgåsen 9, Lillehelle, WY 4256","3482"
"Jonathan Anders Smedsrud","Oppgang B Tingstykket 73, Stavhamn, OR 5940","2607"
"Sindre Jakob Solli","Leil. 342 Oles Gate 8, Stordal, WY 1802","3248"
"Marte Natalie Johansen","Oppgang B Geiteryggbakken 6, Stavsand, ME 9208","1796"
"Natalie Martine Nordby","Oppgang B Bekkegata 7, Smesand, CT 0177","2422"
"Dr. Jenny Torp","Oppgang B Tingkroken 88, Næreid, KY 0089","0585"
"Kristian Jonas Andresen","Oppgang A Damroa 49, Stavfoss, OH 0524","9427"
"Emil Carlsen III","Bjørnstadveien 7, Vestvær, MN 7929","2718"
"Maria Henriksen III","Oppgang A Nedre Klokkertjernet 3, Tandøy, TN 1337","7790"
"Jenny Vilde Solheim","Leil. 228 Gamle Berggjerdet 7, Nærsand, PA 0796","0442"
"Maja Smogeli Gundersen","Vildes Gate 25, Fagereid, OH 4203","7332"
"Jonas Jakobsen","Oppgang B Mariagata 69, Smeøy, LA 3024","1317"
"Dr. Ingrid Jørgensen","Kirkestien 1, Stavnes, AR 9703","2406"
"Mina Pettersen III","Oppgang A Martinsens Gate 7, Smevik, TN 0399","6993"
"Isak Bjerke Bakke","Oppgang B Øvre Korsmoen 61, Stavmark, SD 5361","4514"
"Håkon Halvorsen I","Oppgang B Bjerkes Vei 7, Loås, OR 1443","7540"
"Dr. Oliver Jakobsen","Oppgang B Øvre Litjengen 9, Stavvåg, NY 6586","1916"
"Prof. Marie Aas","Kirkestykket 27, Sandstrøm, NE 2854","7606"
"Mats Jonas Tangen","Oppgang B Søndre Høygjerdet 35, Malodden, ME 0085","1456"
"Alexander Mathias Sørlie","Øvre Furuberget 8, Losund, WV 5937","6703"
"Emma Myhrer Mathisen","Kristoffers Vei 80, Nærbø, SC 2395","3122"
"Mathias Jørgen Strand","Selmas Vei 05, Stavberg, RI 0462","9299"
"Marius Andreas Olstad","Oppgang B Theodors Vei 7, Stavby, NY 5180","6404"
"Ole Fredriksen","Oppgang B Joakimveien 7, Storhelle, NH 5084","5507"
"Sander Kristoffer Finstad","Prestesvingen 38, Nærvær, WI 0284","5063"
"Kristoffer Isak Bjerke","Oppgang A Solduggbakken 75, Malstad, WY 9412","4629"
"Prof. Kristine Karlsen","Celinegata 0, Høyhavn, ID 2049","5912"
"Sander Røed","Leil. 066 Kristoffergata 26, Utvær, NE 6142","2417"
"Ingrid Eide Østby","Bekkestranda 85, Tandfjell, OK 7360","6385"
"Emilie Victoria Finstad","Leil. 252 Øvre Fiolalléen 9, Gjesborg, MN 0229","3844"
"Sindre Carlsen Andersen","Oppgang B Danielsenveien 6, Fethamn, AR 0786","8298"
"Nora Andrea Skuterud","Oppgang A Øvre Fossemyra 5, Utstad, DE 0553","8401"
"Andrea Frida Andreassen","Magnussgate 10, Smeøy, OK 3432","6402"
"Prof. Simen Andreassen","Oppgang B Søndre Heggeflata 6, Innhelle, UT 6428","5346"
"Oliver Wold I","Bjørnstadsvei 0, Stavstrøm, GA 6068","3910"
"Sara Johannessen Skuterud","Oppgang B Søndre Kirkestubben 41, Gjesborg, NV 6815","0111"
"Madeleine Østby","Prestetjernet 8, Lilleø, CT 0119","0509"
"Sander Tangen Sr.","Oppgang B Lundes Vei 5, Nordøy, SD 5496","1759"
"Jonathan Vedvik Røed","Kajaveien 72, Sandås, HI 2554","3193"
"Dr. Alexander Røed","Andresensvei 6, Lillehelle, MN 3039","1381"
"Prof. Even Christiansen","Oppgang A Øvre Bekkevika 5, Tandvik, MI 0671","6538"
"Filip Fredrik Andresen","Oppgang B Henriksgate 1, Innby, NE 1984","2226"
"Jonas Ole Solheim","Gamle Kugropa 9, Vestøy, IL 0557","0611"
"Jørgen Filip Dahl","Oppgang A Vestre Fossesvingen 4, Lilleodden, VT 7311","3261"
"Mina Haugen Jørgensen","Julies Gate 54, Vestberg, NJ 4327","6717"
"Synne Oda Smogeli","Thoresensvei 22, Utberg, VT 4414","9427"
"Benjamin Moen","Oppgang A Fredrikveien 41, Malhamn, NV 2819","6856"
"Prof. Emma Ryan","Oppgang A Østre Blåveishavna 1, Nærfjell, RI 1273","2054"
"Sofie Oda Kristensen","Leil. 695 Jørgensengata 16, Loøy, SC 5012","6674"
"Sebastian Mathisen Pettersen","Oppgang A Sollyngen 09, Lofjord, DE 6636","3257"
"Amalie Mathilde Nielsen","Solheimsvei 02, Loeid, NE 5284","5859"
"Jenny Dahl III","Borges Vei 9, Fagervær, IL 4987","2271"
"Ole Johansen Aas","Torghagen 41, Losund, MN 0062","8283"
"Prof. Henrik Bakken","Nataliesgate 3, Fetøy, MA 2121","9912"
"Mia Eline Fossum","Emiliesvei 4, Malborg, NM 8804","3545"
"Filip Fredrik Haukelidsæter","Amalies Gate 4, Høystrøm, FL 3749","2620"
"Lucas Røed Kvarme","Nedre Presteroa 7, Gjesø, TN 7201","0413"
"Daniel Bjerke","Leil. 882 Øvre Korsskogen 4, Nordborg, MI 0491","5967"
"Jørgen Solberg","Oppgang A Eriksgate 71, Smefoss, ME 0526","6784"
"Oda Kristensen Andreassen","Vestre Heggerøa 86, Nærbø, CA 8410","8200"
"Herman Thoresen","Vestre Vassengen 21, Fetfoss, WY 0567","5059"
"Noah Ryan","Øvre Soldugggropa 5, Tandhamn, CT 0752","8469"
"Kristine Ruud IV","Leil. 305 Østre Elvemoen 42, Loberg, MN 0055","2003"
"Karoline Leah Moen","Oppgang A Vestre Konvalltjernet 7, Gjesvåg, IL 0034","8325"
"Mats Nordby Sr.","Nedre Klokkeralléen 4, Lofjell, IA 4710","3940"
"Nikolai Emil Nilsen","Bergberget 88, Vestsund, WY 2003","7264"
"Synne Ødegård Jensen","Leil. 473 Holmveien 11, Feteid, KY 0287","2407"
"Johannes Nordby Ruud","Rognestien 68, Nordeid, MD 8039","1003"
"Prof. Vilde Olstad","Oppgang A Markussvei 03, Smedal, WY 0591","0566"
"Erik Lunde IV","Lilleholtet 9, Sandhelle, VA 1290","3628"
"Tiril Berge","Jonass Vei 3, Høymark, CO 0701","2034"
"Marte Eriksen","Sindregata 07, Fagersund, CA 6639","6899"
"Frida Amalie Edvardsen","Vassalléen 86, Sandhavn, AL 0973","7416"
"Lucas Bakken Jr.","Oppgang A Siljes Vei 03, Uthelle, CO 2131","4367"
"Mathilde Sørensen","Oppgang A Jakobsengata 56, Storfjord, MA 0524","0138"
"Andreas Jonathan Nordby","Oppgang A Hoplandgata 60, Malberg, NJ 9536","3883"
"Anders Sebastian Østli","Oppgang B Østbys Vei 9, Fagervik, IL 3067","8692"
"Frida Carlsen","Oppgang A Nedre Berggata 8, Tandsjøen, DE 6399","1861"
"Ida Emilie Ødegård","Lucasgata 18, Høyøy, MN 1359","8613"
"Mats Sebastian Mathisen","Nedre Geiteryggstranda 6, Innstrøm, WY 0096","0412"
"Kaja Sandra Torp","Søndre Elvevika 6, Nærøy, RI 3754","6656"
"Dr. Jonathan Olsen","Oppgang B Majas Vei 54, Vesteid, SC 2379","4071"
"Alexander Kristiansen Krogh","Kristiangata 02, Malsand, FL 1827","2657"
"Eirik Lucas Carlsen","Oppgang A Glosliveien 8, Fagerfjell, DE 6180","0675"
"Adrian Kristensen","Oppgang B Kajas Gate 74, Stavhavn, CO 0987","8195"
"Martin Holm IV","Oppgang A Karlsengata 33, Fagerborg, NY 0914","9404"
"Magnus Amundsen I","Borgesgate 92, Tandfjord, NE 3224","3074"
"Prof. Theodor Nordby","Leil. 790 Berntsensgate 2, Stavfjord, AZ 0083","8184"
"Håkon Tobias Bakke","Victorias Vei 3, Malfoss, WY 0153","0455"
"Oskar Hansen III","Oppgang A Bjørkeplassen 9, Tandstrøm, PA 3955","2092"
"Ole Kasper Aas","Østre Fiolskrenten 63, Utnes, IN 0700","3300"
"Nikolai Smedsrud III","Alexandergata 4, Nordhelle, TX 7625","5058"
"Erik Smogeli","Leil. 123 Gamle Bergfaret 96, Fetberg, WI 2975","5299"
"Prof. Joakim Kvarme","Jennysvei 85, Utstrand, IA 0475","0664"
"Sofie Eide","Oppgang B Torpgata 72, Nordvåg, NC 0524","7455"
"Marius Fjeld","Øvre Bjørkespranget 20, Stormark, NJ 4932","4134"
"Dr. Karoline Smedsrud","Strandveien 07, Fetmark, OH 8698","9040"
"Lars Benjamin Berg","Fosseekra 2, Innsand, NM 5625","5529"
"Dr. Amalie Rasmussen","Oppgang B Martineveien 7, Storstrøm, IN 2095","2166"
"Tiril Mari Haukelidsæter","Søndre Litjhagen 3, Utsund, SD 4062","5329"
"Marie Bjerke Sr.","Leil. 538 Rognevollen 71, Stavås, MI 6915","6637"
"Natalie Emma Gundersen","Leil. 242 Søndre Rognesvingen 52, Nærås, IN 3511","5229"
"Maren Selma Fjeld","Sandergata 17, Fetsand, NC 0999","3579"
"Maren Ryan","Nedre Lilleskrenten 83, Fagersjøen, MS 3714","2808"
"Anna Jenny Eide","Oppgang B Strandveien 82, Fagerdal, ND 4670","6641"
"Malin Johnsen","Oppgang B Fiolekra 62, Stavberg, TX 0797","3717"
"Kasper Berntsen Sr.","Gamle Høykroken 1, Fetodden, ND 9088","2817"
"Dr. Aurora Kleven","Leil. 469 Noras Gate 24, Smebø, MS 7117","5284"
"Selma Berg Mathisen","Oppgang B Østre Konvallkroken 7, Stavsand, CO 7867","8626"
"Kristian Marius Torgersen","Leil. 583 Fjelds Vei 4, Nærstad, FL 1019","5936"
"Dr. Thea Huseby","Litjhaugen 68, Nærhavn, MD 8180","4337"
"Magnus Holm Solheim","Oppgang A Markusgata 9, Utås, IL 5517","6944"
"Herman Martinsen I","Korsjordet 0, Stavstad, NM 6179","4828"
"Jakob Arnesen","Vedvikgata 52, Høysjøen, WA 0686","7383"
"Prof. Anders Martinsen","Oppgang B Torgengen 3, Lillebø, MS 6116","4894"
"Dr. Jonas Olstad","Oppgang A Granittlyngen 95, Sandsjøen, WA 0770","0486"
"Emil Hagen II","Thoresens Gate 34, Lohavn, IA 4097","0754"
"Prof. Ingrid Nordskaug","Oppgang B Nygårdgata 36, Fetås, NV 4898","7240"
"Aurora Helene Wold","Oppgang A Emmasvei 26, Lilleborg, SD 8444","1008"
"Marius Dahl V","Jørgengata 01, Sandbø, MI 6655","8001"
"Nora Halvorsen Haukelidsæter","Oppgang B Tobiass Vei 13, Høyby, CT 0342","2317"
"Herman Herman Østli","Solduggberget 52, Sanddal, UT 9003","4575"
"Prof. Sunniva Jakobsen","Oppgang B Miasgate 4, Malnes, HI 6167","5119"
"Jenny Andrea Vedvik","Moensgate 22, Stavfjell, OR 1639","8517"
"Dr. Aksel Huseby","Fredriksensgate 2, Smefoss, ME 4231","4031"
"Eirik Håkon Bjerke","Oppgang A Øvre Rognestranda 2, Innbø, WI 0084","6224"
"Helene Marie Nielsen","Sjøtjernet 8, Høyvær, NE 0624","3812"
"Elias Nordby","Leil. 450 Kajaveien 79, Fetø, MN 0176","4369"
"Daniel Markus Wold","Leil. 532 Korsløkka 0, Høyhavn, CO 0696","9844"
"Nora Ingrid Vegge","Vestre Kueggen 9, Høyeid, MA 7165","5259"
"Martine Sofie Hansen","Olesgate 7, Fetfoss, NV 1259","7620"
"Thomas Krogh III","Fossehagen 51, Vestøy, KS 0966","2651"
"Maja Mathisen Halvorsen","Søndre Høyhaugen 3, Smesjøen, CT 7894","4160"
"Mats Magnus Moe","Oppgang B Mariasvei 9, Lillefoss, LA 2417","2203"
"Prof. Tobias Krogh","Larsgata 42, Sandgrunn, CA 5010","7049"
"Jonathan Mats Myhrer","Nygårds Vei 41, Vestvær, MS 4853","3406"
"Emma Haugen","Østre Fossehagen 7, Innsjøen, MA 0236","7190"
"Prof. Synne Jensen","Oppgang A Kristiansengata 80, Malbø, RI 0547","3727"
"Madeleine Camilla Jacobsen","Leil. 392 Solligata 0, Stavodden, OR 0645","5107"
"Prof. Leah Tangen","Oppgang A Marengata 27, Nærstrand, ID 1778","9253"
"Frida Hansen Strand","Fredriksvei 66, Nordgrunn, OR 9008","4536"
"Dr. Linnea Berge","Evensengata 04, Utby, NY 5259","8087"
"Prof. Jakob Nordby","Torgfaret 7, Lostrøm, WY 0956","3018"
"Jakob Joakim Pedersen","Leil. 558 Furuskrenten 3, Tandfjord, NJ 3520","0253"
"Johannes Benjamin Larsen","Thomassvei 9, Storby, GA 0520","8854"
"Anna Skoglund","Oppgang A Evengata 0, Gjesdal, ID 1099","0773"
"Nikolai Eide V","Leil. 837 Fiolengen 8, Utdal, IA 4656","4817"
"Jørgen Nygård Solheim","Gamle Vassberget 9, Lohelle, PA 1827","1621"
"Tuva Sørlie II","Leil. 538 Nielsens Gate 03, Nærvik, MD 5188","3801"
"Kristoffer Fjeld Tangen","Leil. 417 Geiteryggflata 90, Gjesstad, PA 0841","8261"
"Dr. Jørgen Bakken","Oppgang B Solduggholtet 63, Fetbø, TN 0142","8540"
"Sander Martinsen III","Hestemyrgata 6, Utfjell, MD 3015","7361"
"Dr. Mia Smogeli","Oppgang A Mariuss Gate 0, Nærhelle, NJ 6247","5747"
"Magnus Arnesen Sr.","Bakkengata 5, Lillehavn, LA 3385","6971"
"Mari Victoria Torgersen","Gamle Litjåsen 64, Tandstrand, CA 5641","2664"
"Prof. Sondre Hansen","Oppgang A Halvorsenveien 8, Stavstad, DE 9141","6959"
"Fredrik Nordskaug III","Vestre Fiolmoen 51, Vestvåg, IL 1402","8190"
"Oliver Kristensen","Oppgang B Bergmarka 48, Lilleodden, DE 1098","5143"
"Sunniva Linnea Eriksen","Leil. 738 Håkons Vei 39, Tandås, MD 0104","7153"
"Mari Fjeld Andresen","Oppgang A Martins Gate 54, Loodden, AR 4800","4119"
"Jonas Jonathan Henriksen","Oppgang B Østre Fiollia 8, Tandeid, KS 9957","1372"
"Victoria Krogh Carlsen","Østbygata 8, Fethamn, ND 3484","5202"
"Ingrid Vegge Edvardsen","Gamle Tingalléen 05, Gjesstrand, NC 0445","5878"
"Jonas Smedsrud","Leil. 257 Presteeggen 8, Lilleodden, VA 6813","2582"
"Ida Sofie Skuterud","Oppgang B Nedre Geiteryggstubben 9, Smevær, ND 4461","1252"
"Dr. Jørgen Carlsen","Oppgang B Odas Vei 5, Fagerby, PA 7832","2060"
"Amalie Malin Karlsen","Lundesvei 1, Lillefjord, IN 2286","2760"
"Dr. Adrian Gran","Oppgang B Eikekollen 48, Fagerdal, ND 0697","7777"
"Jenny Fredriksen Evensen","Leil. 714 Damhagen 5, Innøy, WI 0837","4817"
"Dr. Adrian Solheim","Leil. 014 Sebastiansgate 40, Sandsand, MA 0998","1052"
"Isak Kristoffer Kristiansen","Oppgang A Damtunet 00, Innfjell, WA 0786","5450"
"Hedda Tangen Moe","Søndre Malmbakken 54, Innbø, NJ 9300","2616"
"Nora Vegge IV","Magnussvei 89, Loås, ME 7898","8619"
"Prof. Emil Henriksen","Oppgang B Jakobsengata 7, Gjessand, CO 2305","3520"
"Jakob Fredrik Carlsen","Oppgang A Sondres Vei 6, Smemark, OH 1411","5749"
"Elise Hopland","Gamle Solduggkroken 5, Smenes, OH 0973","8801"
"Kristine Solli","Aalerudsgate 3, Nærmark, ID 3435","2631"
"Karoline Nordby V","Oppgang A Andresensvei 37, Fetvær, OR 4731","7053"
"Thea Edvardsen II","Oppgang B Ruudsgate 8, Nordberg, TX 0768","8750"
"Oskar Vedvik Nordby","Leil. 309 Martingata 23, Gjesfjord, NY 5568","0173"
"Filip Mats Nygård","Vestre Blåveisskogen 28, Fagerfjord, HI 5378","3515"
"Sindre Noah Vedvik","Oppgang A Tingfaret 4, Sandsand, MI 5871","1390"
"Tiril Rasmussen II","Oppgang A Gamle Bekkeplassen 8, Lilleøy, HI 0111","6091"
"Mari Stensrud II","Østlis Gate 33, Fagerberg, AZ 0965","0594"
"Kristine Johnsen","Gamle Solduggskrenten 50, Lones, MA 7072","3940"
"Kristoffer Vegge Sørensen","Jennys Vei 1, Nordberg, OK 8383","4180"
"Tobias Sindre Kristensen","Sandersvei 66, Storvik, MS 0288","9773"
"Nora Sunniva Martinsen","Oppgang B Sindresgate 3, Gjesberg, UT 8427","8481"
"Linnea Borge I","Oppgang A Gamle Granflata 7, Utø, MT 9663","2940"
"Simen Jørgen Jørgensen","Hannaveien 24, Smestrøm, CT 0965","5213"
"Hanna Stensrud","Leil. 306 Vildes Gate 2, Utfjell, SD 0581","2930"
"Amalie Eriksen","Granstien 9, Høyvær, SC 0834","2322"
"Isak Nielsen Jr.","Søndre Solmoen 57, Innsund, SD 2514","0903"
"Prof. Jørgen Løken","Øvre Bekkemoen 5, Tandfoss, NC 5298","2713"
"Ida Emma Bakken","Leil. 149 Kirkejordet 4, Stormark, KS 0842","5565"
"Madeleine Anna Lie","Andreassenveien 5, Fagerhelle, AK 2825","8742"
"Linnea Mari Nguyen","Oppgang B Heddasgate 3, Vestfjord, ID 0351","9764"
"Oda Vegge","Marisgate 56, Fagerhamn, MN 0338","3760"
"Dr. Jørgen Ruud","Søndre Blåveistjernet 51, Vesteid, SC 0037","9152"
"Isak Anders Ruud","Jakobsens Vei 09, Høyvær, AL 8196","8401"
"Kristoffer Simen Haugen","Vassrøa 32, Nordvær, SD 7911","9388"
"Oliver Tobias Berntsen","Oppgang B Majagata 14, Smeborg, OR 0685","2682"
"Martine Glosli Ryan","Hannaveien 5, Tandås, OR 4010","4877"
"Tobias Simen Krogh","Aksels Vei 25, Utås, LA 3138","7246"
"Jørgen Østby IV","Oppgang B Jacobsensgate 62, Logrunn, UT 9238","1340"
"Alexander Johannes Aalerud","Oppgang A Rognegropa 33, Utodden, PA 0067","3678"
"Dr. Marte Kristensen","Vestre Blåveismoen 7, Vestvær, IA 7072","7803"
"Jakob Andreassen Kristoffersen","Oppgang B Kutunet 3, Fetøy, ID 5613","4396"
"Lars Theodor Johannessen","Oppgang A Kristiansengata 58, Loodden, NH 8996","1771"
"Mikkel Pedersen","Løkens Vei 82, Gjesnes, WA 0708","5551"
"Herman Henrik Andersen","Leil. 854 Helenesgate 4, Tandstrand, SD 9797","8663"
"Frida Silje Sæther","Oppgang A Konvallstubben 84, Malhelle, MA 0113","5118"
"Dr. Andrea Nilsen","Søndre Høystien 0, Fetberg, NJ 0081","2007"
"Tiril Natalie Kvarme","Oppgang A Veggesgate 03, Vestsand, NM 3281","5209"
"Erik Daniel Amundsen","Halvorsens Gate 9, Sandodden, MN 6669","1474"
"William Karlsen III","Leil. 291 Prestekollen 6, Fagereid, MT 9237","6987"
"Alexander Johannessen","Nielsengata 75, Malfjord, TN 6439","7732"
"Dr. Elise Tangen","Oppgang A Maris Vei 4, Tandsjøen, LA 7550","5238"
"Thea Anna Skuterud","Kristians Gate 8, Vestnes, WA 5709","8310"
"Dr. Fredrik Bakke","Leil. 368 Kristiansvei 09, Lillestrand, DE 5660","8412"
"Kaja Bakke Nordskaug","Leil. 950 Eikekollen 11, Malstrøm, NE 3642","5366"
"Emma Maria Svendsen","Vestre Fiolroa 9, Stavvær, IN 8354","1108"
"Joakim Mats Olsen","Elvesvingen 78, Lilleås, WA 2779","5019"
"Emilie Hedda Berg","Vestre Malmspranget 8, Gjeshelle, WA 1895","6405"
"Sindre Oliver Jensen","Oppgang A Øvre Fossespranget 6, Gjesø, GA 0200","0688"
"Tuva Linnea Fredriksen","Williamsvei 27, Fagerbø, TN 5190","0372"
"Anna Jenny Torgersen","Bjørkestykket 89, Stavhamn, LA 7687","3588"
"Aurora Johnsen V","Leil. 765 Evensens Gate 63, Stavhamn, TX 0404","5916"
"Prof. Oliver Lie","Oppgang A Victoriasgate 9, Nærborg, NC 6900","2740"
"Tuva Berntsen","Oppgang B Høymoen 1, Gjessand, AZ 4171","4440"
"Prof. Nora Bjørnstad","Granittmoen 9, Stavås, AL 1029","4909"
"Selma Eide Torgersen","Oppgang A Østre Sjøplassen 40, Innhavn, AZ 2361","5498"
"Madeleine Pedersen Hansen","Leil. 251 Eikejordet 55, Stavmark, VA 4563","6507"
"Prof. Kristoffer Ødegård","Mathildeveien 88, Høyhelle, NV 6056","8510"
"Kristine Thoresen","Øvre Vassvika 5, Feteid, ND 0848","3519"
"Oskar Adrian Amundsen","Bjerkes Gate 41, Vestbø, NJ 1234","4058"
"Leah Skuterud III","Leil. 373 Søndre Brueggen 28, Fagersjøen, NY 8955","9350"
"Jonathan Noah Sæther","Elises Vei 2, Logrunn, ID 9026","1162"
"Jonathan Benjamin Rasmussen","Leil. 095 Eikeplassen 9, Sandeid, CA 1617","8273"
"Nikolai Kristoffersen","Leil. 922 Hannasgate 4, Vestøy, TX 3645","3781"
"Magnus Oliver Østby","Oppgang A Tingberget 70, Stavby, WI 0779","3602"
"Andreas Halvorsen Nygård","Nedre Graneggen 5, Utstrøm, CO 0293","5645"
"Dr. Tuva Henriksen","Kristoffers Gate 88, Lovik, VA 0458","1901"
"Sunniva Skoglund","Henrikgata 35, Utfjord, OK 8198","3253"
"Maja Skuterud V","Håkons Gate 1, Fetstad, AZ 7790","5523"
"Mathilde Skuterud I","Nedre Elvehaugen 7, Malodden, KS 6738","5813"
"Thomas Strand","Oppgang B Blåveisringen 94, Stordal, IL 0352","0693"
"Aksel Aksel Rasmussen","Høyflata 0, Smesund, KS 5255","4096"
"Hanna Gundersen Sr.","Victorias Gate 2, Logrunn, UT 7461","2484"
"Thomas Halvorsen Sr.","Blåveislunden 0, Innvåg, DE 0062","0593"
"Elias Oliver Myhrer","Oppgang B Jennysvei 25, Tandvik, AK 8482","8170"
"Dr. Jonathan Andreassen","Sæthers Gate 46, Vesthelle, CO 7337","3243"
"Emilie Thoresen","Oppgang B Kirkemarka 8, Vestsand, MN 0351","5115"
"Sara Oda Smogeli","Søndre Høytjernet 31, Nordhavn, WA 0339","5896"
"Tuva Linnea Hagen","Østre Elvevika 4, Innås, NJ 0377","0691"
"Celine Sara Aalerud","Løkengata 6, Malberg, AK 0385","5480"
"Ole Smedsrud II","Hagensvei 1, Vestvåg, ME 0418","3942"
"Jakob Anders Nygård","Øvre Bergvika 28, Loodden, SD 0652","7652"
"Linnea Berge Jr.","Leil. 025 Mathisens Vei 91, Malstad, WV 3772","9064"
"Prof. William Tangen","Oppgang A Rognehagen 60, Storhelle, MT 0247","8591"
"Marie Sæther Svendsen","Soltunet 4, Tandsund, ND 3295","4399"
"Kristian Joakim Carlsen","Sandrasgate 4, Lilleø, NM 2434","4755"
"Prof. Sunniva Berntsen","Leil. 820 Gamle Brustranda 92, Høystrand, ID 0698","7266"
"Karoline Maja Andreassen","Oppgang B Vassskrenten 5, Nordhelle, MS 6567","1351"
"Dr. Marte Johannessen","Leil. 085 Vasslia 3, Malø, AR 1908","5554"
"Tobias Lucas Olstad","Gamle Tingkroken 68, Innsand, MT 0409","9914"
"Martin Løken","Oppgang B Søndre Kumarka 6, Storvik, MN 2860","8309"
"Natalie Anna Berntsen","Auroras Vei 7, Smedal, FL 7278","3995"
"Marius Sebastian Skoglund","Oppgang B Vestre Berghavna 71, Lillehelle, IA 8383","1629"
"Marte Solberg","Johansengata 59, Storås, MD 2405","1339"
"Aksel Borge Arnesen","Emilveien 5, Vestvik, MN 8727","7263"
"Kasper Smogeli IV","Oppgang B Geiterygggropa 94, Høynes, NY 7914","4980"
"Mikkel Erik Jacobsen","Fururoa 4, Storstrand, VT 0239","6600"
"Dr. Martine Hopland","Klokkerhagen 66, Høyhelle, WI 6043","1290"
"Sandra Nguyen","Oppgang A Søndre Litjhagen 15, Malgrunn, IA 4178","1796"
