Emilie Torgersen Bjerke,Tuvas Vei 6,4351
Oskar Wold,Oppgang A Gamle Klokkermarka 8,3058
Sondre Nikolai Berge,Oppgang B Kuroa 60,5981
Mathilde Jørgensen Jacobsen,Oppgang B Sondreveien 42,2020
Marte Fjeld Sr.,Matssgate 70,5725
Maja Kristoffersen Danielsen,Leil. 208 Finstadsgate 25,3205
Kristine Oda Bakke,Oppgang B Vestre Konvallstranda 46,0198
Herman Tobias Jakobsen,Nikolais Gate 94,7750
Hedda Edvardsen V,Victoriasvei 3,8099
Emma Andresen Jr.,Leil. 433 Sofies Gate 7,5010
Dr. Amalie Jacobsen,Andreasvei 4,1619
Lars Kvarme III,Oppgang A Litjberget 23,6806
Helene Tiril Skuterud,Leil. 565 Ryans Vei 2,8890
Vilde Selma Lunde,Oppgang B Mikkelsvei 43,9900
Dr. Jakob Johnsen,Solekra 9,5462
Thomas Olsen,Edvardsengata 83,7206
Thomas Torp Jr.,Oppgang A Simens Vei 19,6715
Amalie Kristensen Andreassen,Malmvika 2,5814
Noah Henrik Wold,Leil. 535 Gamle Fossevika 32,6528
Thomas Filip Røed,Myhrers Gate 43,2621
Dr. Helene Gran,Oppgang B Søndre Torgtjernet 70,0880
Filip Martinsen,Oppgang A Torgstubben 34,6909
Thomas Daniel Thoresen,Solheimsvei 21,4828
Kristoffer Evensen Nilsen,Torgersenveien 6,5602
Thea Berg,Øvre Vasslia 0,0592
Victoria Smedsrud Jacobsen,Oppgang B Vestre Torgåsen 2,6983
Emma Natalie Skuterud,Gamle Heggerøa 11,7707
Prof. Hanna Eide,Håkongata 2,0807
Lars William Fjeld,Oppgang A Rognetunet 63,0048
Kristine Torgersen,Leil. 773 Jensensgate 9,7591
Emma Danielsen IV,Oppgang A Korsspranget 67,5845
Even Løken Haugen,Fiolholtet 0,9484
Dr. Elise Solli,Sæthers Gate 1,6171
Malin Kristine Moe,Oppgang A Torpgata 1,9161
Oskar Jensen IV,Oppgang A Johansengata 0,0409
Mathias Aksel Kleven,Pettersensvei 62,6413
Andrea Selma Smedsrud,Leil. 246 Eliseveien 4,4693
Victoria Nora Carlsen,Oppgang B Solduggløkka 05,7443
Andreas Røed I,Leil. 943 Marens Gate 7,7893
Anders Jørgensen Ruud,Leil. 995 Søndre Klokkervika 19,7508
Prof. Martin Ruud,Oppgang A Sjøstien 79,8001
Celine Lie,Leil. 021 Emmas Gate 61,0365
Dr. Filip Torgersen,Leil. 952 Jørgensens Vei 99,9764
Sunniva Celine Kristiansen,Leil. 930 Korsskogen 21,2345
Vilde Nygård I,Leil. 841 Nedre Bjørkehagen 66,4586
Benjamin Anders Skoglund,Blåveisgata 96,3515
Mathilde Amundsen Berg,Sæthersgate 58,0658
Mia Mia Andresen,Oppgang B Høyringen 2,6867
Mia Myhrer II,Oppgang B Konvallengen 9,4307
Prof. Maren Fredriksen,Kueggen 3,5121
Sofie Carlsen,Oppgang B Gamle Bjørkeeggen 0,6502
Nora Marte Danielsen,Jakobsgate 43,4321
Filip Pettersen,Gamle Sjømarka 89,5652
Helene Johnsen Jørgensen,Leil. 003 Sjømoen 5,5201
Lars Rasmussen III,Solduggeggen 98,2032
Prof. Kristine Fjeld,Ødegårds Gate 54,1396
Prof. Celine Nygård,Røeds Gate 50,2917
Jonathan Huseby,Leil. 933 Bergveien 90,6472
Maren Tuva Karlsen,Vestre Tingbakken 9,7238
Kristine Maria Vegge,Kaspers Vei 1,6674
Jonathan Eriksen Halvorsen,Granitthøgda 4,0257
Andreas Simen Johannessen,Oppgang B Bekkeberget 63,0564
Oliver Eirik Evensen,Sørensens Gate 45,6829
Malin Amalie Finstad,Bergs Vei 36,6907
Tiril Frida Evensen,Oppgang B Ingridgata 7,2219
Natalie Leah Berntsen,Oppgang A Halvorsensvei 92,2364
Sebastian Berg III,Geiteryggtoppen 9,3660
Mina Maria Nygård,Øvre Granmoen 5,4294
Anders Lunde Fjeld,Leil. 809 Nielsenveien 3,3518
Sunniva Marie Kristensen,Granittgata 0,1055
Prof. Synne Bjerke,Leil. 872 Siljesvei 8,2667
Noah Oliver Skuterud,Evensensgate 19,4235
Thomas Kristoffer Smedsrud,Oppgang A Oskarsgate 9,2227
Emilie Solheim,Martines Vei 62,8638
Mia Moen,Minas Vei 0,3588
Adrian Sørlie,Leil. 226 Jacobsens Vei 0,7717
Benjamin Isak Kristoffersen,Oppgang B Heggehaugen 2,9810
Tiril Svendsen,Øvre Konvallmyra 6,7223
Prof. Julie Skoglund,Oppgang B Kuengen 70,7264
Lucas Vedvik Myhrer,Bekkekollen 10,4265
Markus Jacobsen Pedersen,Oppgang B Woldsgate 8,2071
Maren Vegge,Hagens Vei 4,8483
Maren Mina Edvardsen,Annasvei 28,2950
Anna Helene Jakobsen,Oppgang A Emmasvei 3,7878
Nikolai Kasper Berge,Leil. 292 Martinsensvei 96,3483
Kasper Jacobsen,Leil. 125 Christiansens Gate 52,6773
Adrian Haugen Nygård,Nielsensvei 8,2283
Even Kristiansen Aalerud,Oppgang B Oskars Vei 2,7431
Dr. Marte Finstad,Oppgang A Gloslisvei 7,3834
Håkon Dahl I,Leil. 937 Dahlveien 5,0021
Dr. Mathilde Amundsen,Oppgang A Østre Rognefaret 0,4519
Jenny Sara Hansen,Oppgang B Granittringen 1,2218
Silje Hagen Huseby,Mikkelveien 7,4721
Eline Nora Fredriksen,Leil. 692 Bergvollen 9,2450
Tuva Pettersen Fredriksen,Søndre Bekkehaugen 6,8672
Marte Ruud III,Halvorsengata 3,1796
Dr. Anna Karlsen,Glosliveien 90,4724
Prof. Eirik Aalerud,Vestre Høybakken 39,4766
Dr. Madeleine Skoglund,Klokkertoppen 76,6942
Emil Sørensen Sr.,Oppgang A Brulunden 0,1630
Selma Andrea Bjerke,Leil. 074 Nedre Prestesvingen 2,8695
Dr. Håkon Berg,Nordskaugveien 9,2430
Dr. Maja Jacobsen,Leil. 114 Gamle Heggehavna 5,6792
Noah Sørensen,Leil. 627 Nordbygata 6,4665
Prof. Sandra Fossum,Østre Lillekollen 4,2101
Herman Strand,Kirkelunden 34,1710
Dr. Lucas Ødegård,Nedre Fiolflata 4,2416
Prof. Leah Sæther,Oppgang A Eriksenveien 59,5629
Aksel Isak Eriksen,Leil. 789 Østre Grantoppen 8,5858
Adrian Bakke,Nedre Eikestien 6,5542
Martin Benjamin Evensen,Korshavna 60,8908
Linnea Andrea Pedersen,Nedre Dameggen 20,4380
Nikolai Nielsen,Oppgang B Holms Gate 8,8037
Elias Benjamin Glosli,Leil. 698 Søndre Solduggberget 81,0554
Jørgen Kristiansen,Søndre Granstubben 7,6707
Prof. Isak Amundsen,Solheimsgate 28,4604
Tuva Aasen Smedsrud,Oppgang B Mathildegata 0,0778
Jonas William Jacobsen,Evensens Gate 3,4749
Maria Haukelidsæter Vegge,Torpsvei 97,7876
Hedda Moe Nilsen,Leil. 534 Henrikveien 0,5569
Jenny Eriksen Johansen,Oppgang A Furumarka 26,7247
Helene Danielsen V,Søndre Malmskrenten 52,0588
Vilde Leah Eriksen,Oppgang B Gamle Sjøløkka 2,7115
Sindre William Kvarme,Oppgang B Furuåsen 08,1425
Ingrid Nygård I,Oppgang B Fossumsgate 0,9516
Simen Jakobsen IV,Oppgang A Brulyngen 9,7751
Adrian Hagen Fossum,Leil. 179 Nedre Høystien 97,7427
Silje Oda Finstad,Fjeldgata 20,1747
Andrea Celine Moen,Nedre Korsgropa 1,3943
Prof. Nikolai Ødegård,Gamle Bekkevika 48,2307
Dr. Victoria Ryan,Jensens Gate 5,2006
Daniel Joakim Johnsen,Oppgang A Heggeplassen 1,8322
Andreas Joakim Moen,Prestestien 91,7506
Magnus Andreassen V,Tinggjerdet 22,5808
Maja Skuterud,Saras Gate 1,1162
Prof. Henrik Berge,Moens Vei 9,2423
Jonathan Lars Bjerke,Søndre Litjeggen 0,0964
Dr. Marius Jensen,Oppgang A Gamle Litjjordet 29,8590
Dr. Marte Kvarme,Oppgang A Edvardsensvei 67,7046
Jonathan Christiansen,Siljesgate 5,0202
Mathias Solberg,Kristiansengata 2,0753
Aurora Celine Torp,Leil. 464 Andersgata 40,4441
Mia Bakken V,Oppgang A Andreassvei 1,8608
Markus Even Hagen,Oppgang B Bruåsen 9,0756
Tiril Camilla Moe,Leil. 045 Solduggsvingen 2,9843
Håkon Bjerke Solheim,Oppgang B Gamle Fiolhagen 47,5004
Ida Silje Evensen,Leil. 839 Klevens Gate 5,4821
Benjamin Smogeli III,Vestre Bjørkeflata 43,2890
Dr. Tobias Hagen,Leil. 101 Lieveien 69,9583
Kasper Tangen Christiansen,Leil. 561 Furulia 34,2403
Celine Jakobsen Jr.,Nedre Heggeengen 4,0401
Ingrid Tuva Sørlie,Oppgang B Moesgate 28,2314
Frida Glosli,Korsstien 7,1594
Victoria Finstad Sr.,Oppgang A Mariussvei 0,1931
Ole Andresen Sr.,Mariveien 17,1779
Sander Aasen Pettersen,Oppgang B Dambakken 8,9736
Mia Sørensen Jr.,Nedre Fossemyra 64,4153
Oda Natalie Ødegård,Oppgang B Heddas Vei 5,4393
Prof. Julie Carlsen,Oppgang B Gamle Solduggstranda 03,7488
Maja Torp V,Sofies Gate 7,5590
Lars Tobias Nygård,Østre Hestemyrroa 9,1281
Jørgen Sæther Nordby,Søndre Presteskogen 93,5896
Lars Sæther,Oppgang B Tirils Gate 51,2408
Daniel Myhrer Wold,Oppgang B Jennysgate 4,4078
Selma Kleven,Bergvollen 6,2051
Sandra Kleven,Litjringen 4,7711
Ole Aas Aasen,Majagata 2,5556
Prof. Håkon Haukelidsæter,Oppgang B Gamle Blåveismyra 23,1657
Mari Fredriksen Jr.,Nedre Bjørkemyra 97,4099
Mathilde Christiansen Røed,Oppgang B Østre Solstranda 3,0588
Jonathan Sørensen,Søndre Sjørøa 9,0619
Mikkel Kvarme,Litjengen 4,4733
Sofie Leah Arnesen,Oppgang B Granholtet 12,0107
Henrik Even Nielsen,Odasgate 15,3796
Victoria Mathilde Haugen,Oppgang B Borgesvei 0,4877
Kristian Benjamin Berg,Søndre Kujordet 2,2830
Mats Skuterud Martinsen,Øvre Hestemyrrøa 8,2372
Sindre Johannessen I,Oppgang A Blåveishaugen 9,8485
Leah Kaja Bjørnstad,Oppgang B Henriksenveien 68,5953
Adrian Bakken I,Oppgang B Øvre Hestemyrhagen 2,0666
Amalie Hansen,Oppgang B Solheimsvei 11,5521
Mina Bjørnstad Christiansen,Elvegjerdet 0,0406
Frida Myhrer,Oppgang B Litjgjerdet 6,7267
Maja Hanna Bjørnstad,Gamle Brugjerdet 4,3575
Maria Berge Jr.,Oppgang A Nedre Konvallhaugen 76,3666
Helene Maja Smogeli,Dammyra 83,3180
Camilla Silje Karlsen,Kristiansensvei 2,4024
Martin Even Østby,Oppgang B Vestre Kirkelia 50,2636
Oda Silje Rasmussen,Nedre Hestemyrfaret 5,2552
Maren Edvardsen IV,Tobiassgate 3,0671
Victoria Maria Andresen,Øvre Solgrenda 2,4329
Sebastian Dahl,Oppgang A Søndre Klokkerhagen 61,2220
Amalie Frida Karlsen,Oppgang A Blåveisbråten 45,3993
Ida Vilde Nielsen,Oppgang A Vestre Rogneskogen 8,2685
Fredrik Emil Berge,Gamle Soldugglyngen 9,9901
Sofie Maria Pettersen,Oppgang A Malmhavna 9,7591
Isak Marius Dahl,Geiteryggtoppen 6,9771
Johannes Fredrik Nilsen,Oppgang A Rognebakken 64,5943
Martine Hopland III,Oppgang B Danielsens Vei 0,7742
Daniel Martinsen I,Kirkeløkka 26,6636
Frida Thoresen,Leil. 457 Nedre Granengen 84,6886
Prof. Erik Kristoffersen,Granlunden 13,5886
Eline Rasmussen Huseby,Sofiesgate 7,1733
Jakob Jensen,Oppgang B Theasgate 34,3113
Prof. Ingrid Gran,Oppgang A Søndre Granittringen 9,5640
Marte Hopland III,Oppgang A Vestre Eikehavna 6,9506
Herman Fossum Aas,Granhagen 4,1711
Andrea Tuva Arnesen,Finstadsgate 0,7480
Frida Evensen,Oppgang A Solringen 34,9714
Helene Andersen Jr.,Oppgang B Sandergata 60,3001
Nikolai Nilsen I,Oppgang A Konvalltjernet 6,1252
Eline Anna Krogh,Pedersensgate 9,7088
Dr. Sandra Strand,Leil. 194 Konvallsvingen 2,9423
Prof. Oliver Lie,Oppgang B Østligata 13,5832
Anna Leah Haugen,Leil. 167 Nedre Bjørkemarka 47,6405
Andrea Marie Torp,Oppgang B Rogneholtet 13,9147
Sofie Borge II,Kvarmes Vei 12,3717
Tuva Karoline Torgersen,Kristensens Vei 1,3835
Dr. Nora Jørgensen,Oppgang A Vestre Solhøgda 41,4082
Magnus Aalerud,Oppgang B Leahsgate 7,7877
Oliver Wold,Oppgang A Fosseroa 91,5709
Dr. Erik Pettersen,Kuengen 4,8624
Maja Aasen Sr.,Leil. 120 Torps Vei 64,0665
Kristine Hanna Jensen,Øvre Torgmarka 63,2214
Anna Bjerke Hagen,Oppgang B Østre Klokkerbråten 53,2009
Marius Johansen Sørensen,Oppgang A Vestre Fosseholtet 2,8419
Dr. Sara Østli,Oppgang A Eiketunet 8,6514
Dr. Madeleine Olsen,Solalléen 3,3710
Karoline Andresen,Andresensvei 42,3602
Oskar Wold Moe,Aasgata 6,3901
Mina Krogh V,Presteskogen 06,1431
Dr. Daniel Fjeld,Oppgang B Sjøtunet 47,1921
Herman Fredrik Kleven,Østre Solduggstubben 32,1266
Prof. Tiril Bakke,Torpsgate 01,7223
Dr. Johannes Olsen,Klokkerringen 6,4563
Eline Hedda Østli,Rognekroken 82,2040
Dr. Hanna Jensen,Torgplassen 30,9935
Kristian Edvardsen Kristiansen,Leil. 606 Finstads Gate 3,1308
Dr. Ida Larsen,Nordskaugsvei 58,3357
Linnea Eriksen I,Vestre Rognekollen 46,3511
Ida Edvardsen,Oppgang A Furulia 56,5145
Dr. Marte Skuterud,Williamsvei 84,1450
Kristine Maren Thoresen,Leil. 755 Prestetjernet 8,1433
Emma Karoline Rasmussen,Jennys Vei 4,4018
Eirik Kristoffersen III,Vestre Sollunden 56,3005
Celine Hansen II,Jørgens Gate 23,1871
Dr. Benjamin Lunde,Oppgang B Fjelds Gate 54,4296
Simen Holm Aasen,Øvre Solstranda 0,8543
Sander Emil Vedvik,Prestegata 4,8480
Thomas Anders Strand,Leil. 816 Jacobsens Gate 8,1753
Marius Nguyen IV,Danielveien 40,5913
Tiril Karoline Fredriksen,Oppgang B Haugens Gate 46,8136
Vilde Hanna Stensrud,Sæthersvei 7,3630
Nora Andersen III,Torpsgate 9,1266
Sara Linnea Halvorsen,Oppgang B Fossums Gate 4,2487
Simen Eriksen III,Sondregata 6,2720
Ida Tuva Østby,Kuringen 9,7400
Tuva Nilsen,Østre Vassmyra 4,7242
Prof. Kaja Christiansen,Marens Vei 4,2688
Silje Kvarme II,Theodors Gate 3,5293
Elias Carlsen Danielsen,Fosseengen 1,5335
Sara Sunniva Aas,Brugropa 50,4553
Madeleine Haukelidsæter Finstad,Martines Vei 52,4372
Andrea Silje Bakke,Leil. 309 Mikkelsgate 5,2930
Linnea Bjerke Halvorsen,Sjølunden 1,9533
Julie Sunniva Vedvik,Auroragata 8,8683
Eline Torp,Leil. 509 Øvre Klokkerbakken 36,5319
Maria Maria Solli,Konvallekra 0,0622
Lars Nilsen V,Moeveien 32,3290
Selma Sandra Nygård,Damhagen 72,2853
Henrik Jacobsen II,Oppgang A Nordbygata 2,6184
Eirik Nordskaug,Sørensens Gate 0,8025
Kaja Hedda Smogeli,Leil. 335 Søndre Kirketoppen 4,4051
Tuva Frida Stensrud,Oppgang B Anderssgate 83,0247
Simen Andreas Borge,Oppgang A Aurorasvei 0,6146
Prof. Synne Carlsen,Korsgata 6,6079
Fredrik Kristoffersen,Juliegata 62,9960
Emma Danielsen IV,Oppgang B Malmflata 8,6110
Elise Andrea Skuterud,Solstien 65,6412
Kristoffer Nilsen Andresen,Leil. 604 Nygårdveien 32,2316
Tobias Haugen,Oppgang A Gamle Klokkerhagen 6,2540
Tobias Lunde Svendsen,Evens Gate 00,9454
Leah Myhrer Hopland,Oppgang B Olivers Gate 9,3692
Selma Danielsen Mathisen,Vestre Vassjordet 40,6917
Celine Mari Torp,Mikkelgata 23,7607
Prof. William Finstad,Bjørkeåsen 75,1151
Frida Mathisen,Leil. 850 Fossegata 49,4402
Jonas Berg,Danielsgate 2,5357
Magnus Jørgen Nielsen,Ødegårdgata 07,3236
Thea Anna Olstad,Oppgang A Leahveien 9,8510
Fredrik Fredriksen,Lillemyra 8,3922
Theodor Håkon Berge,Oppgang B Synnesgate 3,7080
Marte Smogeli,Rasmussensgate 47,9185
Dr. Maria Hansen,Mariesgate 45,7417
Kristoffer Erik Lunde,Gamle Bruflata 27,9105
Ingrid Sørlie,Gamle Rogneløkka 69,8426
Magnus Moen,Halvorsenveien 9,0112
Isak Jørgensen Hansen,Malmplassen 14,7120
Dr. Victoria Carlsen,Leil. 276 Øvre Kirkemarka 3,9446
Sindre Skoglund,Vestre Lillevollen 7,3280
Selma Selma Skuterud,Leil. 345 Mathildeveien 97,2444
Amalie Vegge,Selmasvei 52,8160
Joakim Gran Nielsen,Leil. 148 Auroras Gate 09,2450
Dr. Sander Olsen,Eikealléen 44,9185
Prof. Amalie Kvarme,Oppgang A Vestre Fossestien 49,3533
Mats Mathias Strand,Leil. 734 Haukelidsæters Vei 38,5333
Eirik Pettersen Nielsen,Leil. 570 Oliverveien 4,8412
Vilde Halvorsen Hansen,Nedre Prestestien 81,5937
Helene Hansen,Oppgang A Olstads Gate 4,3170
Lucas Pettersen Wold,Oppgang B Kirkealléen 8,7517
Silje Nordskaug I,Leil. 317 Kristines Gate 53,5827
Julie Nguyen,Oppgang B Hansens Gate 9,8428
Sara Kristine Ruud,Vestre Damberget 0,9440
Håkon Ødegård,Leil. 474 Øvre Heggegjerdet 2,1522
Mina Mathilde Jakobsen,Adrianveien 0,7034
Lucas Svendsen,Granalléen 52,4634
Dr. Adrian Fossum,Oppgang B Alexanders Vei 94,4376
Oliver Adrian Bakke,Leil. 333 Gamle Damsvingen 4,0267
Prof. Mats Rasmussen,Leil. 716 Larsensvei 71,0908
Mari Hedda Kleven,Oppgang A Solliveien 98,3920
Leah Edvardsen,Oppgang B Bergesgate 32,6096
Dr. Emma Halvorsen,Leil. 290 Fossekroken 2,6643
Erik Moe Vegge,Oppgang B Østre Granittberget 86,0475
Frida Amalie Carlsen,Linneas Gate 5,3222
Emma Johansen III,Geiteryggbakken 43,4307
Lucas Jakob Nguyen,Røeds Vei 65,1733
Mats Solberg,Oppgang B Fredriksens Vei 8,1377
Lars Andreassen Røed,Leil. 460 Jørgens Gate 11,8037
Karoline Dahl I,Kumoen 2,4670
Leah Ryan,Oppgang A Moes Vei 48,3234
Mari Julie Glosli,Oppgang B Fossumgata 43,8641
Celine Østby Edvardsen,Leil. 904 Fredrikveien 1,2226
Prof. Celine Rasmussen,Oppgang A Maries Gate 45,2210
Prof. Kristian Solheim,Øvre Blåveisvika 2,4275
Prof. Emil Vegge,Solbergveien 00,8651
Dr. Nikolai Røed,Oppgang B Jørgensens Gate 5,3770
Nora Andreassen Johannessen,Hagens Gate 86,4681
Prof. Emilie Nordby,Oppgang A Kristiansvei 50,4201
Isak Myhrer Sr.,Oppgang A Markusveien 04,4491
Sondre Andreassen,Sjøkollen 06,7315
Maja Aalerud Johansen,Gamle Litjlia 9,5742
Filip Berge I,Sandersgate 20,8275
Eirik Pettersen,Akselsvei 63,6694
Sofie Glosli Sr.,Oppgang A Fosseskrenten 62,6797
Dr. Emma Jensen,Oppgang B Minasgate 8,6149
Synne Malin Holm,Fossehavna 4,8076
Kaja Kristine Strand,Furuflata 3,9385
Nora Tiril Huseby,Vestre Solduggrøa 57,5381
Lucas Wold,Annas Gate 71,7203
Sara Marte Ryan,Oppgang A Torgstranda 94,5864
Emilie Vegge Tangen,Oppgang B Søndre Bekketoppen 81,6694
Kristine Aasen Sørlie,Oppgang A Joakimsvei 0,7164
Erik Joakim Rasmussen,Oppgang B Furulia 13,3950
Maren Andrea Johansen,Østlis Gate 5,6045
Eline Mina Christiansen,Vestre Granberget 7,0230
Prof. Sondre Ruud,Gamle Malmlia 72,8145
Andreas Løken Karlsen,Oppgang A Dahlsgate 55,3322
Markus Henriksen III,Søndre Blåveisskrenten 80,4828
Leah Sunniva Aas,Oppgang A Sunnivasvei 51,7566
Isak Bjerke Andersen,Fosseskogen 87,5031
Jakob Bjørnstad,Oppgang B Benjaminsgate 25,8805
Tuva Selma Østli,Oppgang B Wolds Gate 7,9370
Dr. Lars Johannessen,Akselsvei 3,7058
Dr. Amalie Tangen,Tangensgate 99,0683
Even Carlsen IV,Solduggsvingen 8,5907
Sofie Johnsen V,Leil. 802 Bjørnstads Gate 88,3088
Andreas William Christiansen,Oppgang A Marigata 9,3262
Oskar Løken Sæther,Bergs Vei 76,1424
Daniel Isak Rasmussen,Husebysvei 3,2603
Dr. Marius Berg,Leil. 664 Rognehagen 2,4325
Dr. Håkon Jensen,Kirkemarka 37,1531
Amalie Natalie Danielsen,Oppgang A Vestre Geiteryggplassen 47,1177
Prof. Julie Danielsen,Eriksensgate 5,6161
Dr. Oliver Wold,Leil. 857 Jacobsensgate 67,3734
Aurora Maria Kleven,Siljesvei 0,7860
Even Mikkel Fossum,Leil. 927 Håkons Gate 18,1751
Prof. Mina Andresen,Oppgang B Østre Bekkeberget 0,2680
Mathilde Skuterud Ødegård,Selmas Gate 70,7821
Dr. Magnus Hopland,Øvre Elveroa 9,0015
Theodor Hagen Skoglund,Oppgang B Bakkensvei 53,6011
Elias Jonathan Berg,Leil. 990 Martingata 8,4093
Oliver Jonathan Vegge,Leil. 676 Kristoffersgate 29,0181
Håkon Sebastian Finstad,Østre Grantunet 05,0351
Mikkel Lie Johansen,Linneagata 19,6959
Sander Elias Ryan,Svendsenveien 0,3242
Jonas Tobias Aalerud,Leil. 850 Østre Fiolbråten 8,3672
Victoria Aalerud,Furuhaugen 2,4208
Prof. Tuva Borge,Nedre Litjlia 75,4026
Sandra Strand II,Østre Kuløkka 9,7315
Natalie Ingrid Hagen,Geiteryggløkka 49,2054
Sara Thea Berntsen,Sanders Gate 50,3942
Dr. Kristian Moe,Søndre Fiolengen 7,4163
Natalie Hedda Berg,Oppgang A Moensgate 9,6849
Prof. Emil Haukelidsæter,Leil. 271 Jørgens Vei 7,0904
Dr. Eirik Pedersen,Torghaugen 79,7224
Henrik Nygård V,Vestre Kirkeflata 95,0606
Mari Emma Jensen,Theasvei 81,8159
Victoria Myhrer Kristoffersen,Oppgang B Østre Solkroken 77,6405
Aksel Sørlie IV,Oppgang A Solligata 1,3243
Mia Vilde Sæther,Oppgang B Solduggbakken 8,4020
Oskar Thomas Martinsen,Bruspranget 61,1456
Oda Mia Nielsen,Auroraveien 9,0109
Dr. Kristine Johnsen,Kristoffergata 8,6908
Prof. Joakim Ryan,Thomassgate 3,0850
Jonas Andersen,Oppgang A Karolinesgate 19,6090
Ida Amalie Andresen,Oppgang B Pedersensgate 2,4792
Noah Vegge Sr.,Vestre Kirkelyngen 03,5228
Thomas Sondre Eide,Vestre Fosseholtet 6,1598
Mathilde Kristensen I,Leil. 765 Linneagata 5,5819
Kasper Håkon Aasen,Oppgang A Heggegjerdet 22,2321
Prof. Lucas Østli,Tirilveien 35,0774
Anna Mina Olstad,Leil. 401 Aaleruds Gate 35,6339
Maja Sørlie,Oppgang A Litjkollen 3,8663
Mikkel Jacobsen Rasmussen,Leil. 528 Marieveien 9,1593
Elise Huseby Bjørnstad,Oppgang A Saras Gate 98,6870
Eirik Jakobsen Sr.,Larsenveien 88,6849
Andrea Helene Gran,Leil. 591 Solbergs Gate 9,5480
Johannes Røed,Leil. 839 Kroghsgate 5,1721
Theodor Oskar Aasen,Oppgang B Øvre Granløkka 3,3007
Mats Nikolai Moe,Oppgang B Olsenveien 2,2917
Kristian Håkon Ruud,Oppgang A Gamle Elvevika 6,7863
Mathias Andreas Andersen,Emilsvei 4,3480
Sunniva Helene Sæther,Leil. 064 Fossemarka 86,7869
Noah Lars Ruud,Leil. 360 Rasmussenveien 1,6804
Dr. Aksel Martinsen,Theasgate 0,9734
Anna Andersen,Oppgang B Gloslisvei 7,1726
Dr. Celine Henriksen,Granittstubben 3,0750
Martine Elise Andresen,Gamle Klokkerengen 41,4699
Magnus Fredrik Skuterud,Vestre Litjplassen 62,7602
Selma Thoresen III,Oppgang B Jakobs Gate 92,5106
Jenny Madeleine Kristensen,Oppgang B Søndre Furumarka 1,2337
Tiril Torp II,Oppgang A Østre Geiterygggata 86,7884
Celine Nordby,Sebastiansvei 81,6388
Henrik Aalerud,Oppgang B Tingtoppen 3,6320
Mikkel Johnsen IV,Vestre Lillegrenda 7,2130
Eirik Sørlie Andreassen,Oppgang A Borgesvei 1,1333
Prof. Marte Stensrud,Østbys Gate 1,3738
Mathilde Røed Nygård,Andersengata 8,3061
Joakim Christiansen Sr.,Østre Kutunet 72,4745
Celine Nordskaug Berge,Oppgang B Jensengata 0,0278
Jenny Madeleine Solberg,Halvorsengata 60,4102
Silje Halvorsen Gran,Jonathansgate 7,5031
Natalie Emilie Andreassen,Oppgang B Olsensvei 4,9519
Vilde Bakken V,Oppgang A Tuvas Vei 85,0613
Frida Nordby Jørgensen,Leil. 334 Siljes Gate 35,7375
Erik Stensrud Sr.,Leil. 093 Sollunden 19,4683
Andrea Linnea Olstad,Nedre Fossetjernet 1,8762
Sunniva Aasen,Pettersensgate 9,7175
Synne Gran Jr.,Oppgang B Gamle Fiolalléen 97,8742
Prof. Hanna Fredriksen,Edvardsens Gate 8,7152
Even Torgersen II,Leil. 035 Jennysgate 43,0969
Lars Martinsen Sæther,Oppgang B Alexanders Vei 00,3734
Prof. Even Hopland,Søndre Klokkerstien 7,3510
Dr. Jenny Bjørnstad,Kristoffersengata 6,2411
Oda Ida Solberg,Oppgang B Vestre Eikelunden 29,8730
Kristian Nguyen,Oles Gate 38,1307
Nora Haukelidsæter V,Oppgang A Sjøroa 04,1187
Mia Hansen I,Leil. 672 Kuhavna 4,3178
Andrea Sunniva Ruud,Oppgang A Øvre Solduggflata 6,0106
Isak Martin Fjeld,Leil. 203 Bjørkeroa 05,1779
Prof. Tobias Halvorsen,Haugensvei 56,6686
Leah Maria Jacobsen,Bekkealléen 84,0552
Nikolai Sæther Lunde,Oppgang A Nedre Fiolholtet 5,4016
Alexander Håkon Andersen,Oppgang B Minas Gate 0,1615
Noah Sæther,Oppgang A Østre Torgberget 9,6502
Sondre Hopland Olstad,Vestre Geiteryggfaret 94,8323
Eline Edvardsen Mathisen,Oppgang A Nygårdveien 90,7027
Erik Olstad,Haugengata 3,3825
Marte Olstad Jr.,Granittlunden 0,3713
Prof. Elise Martinsen,Sebastiansvei 30,9194
Dr. Lucas Røed,Leil. 973 Lundegata 42,9423
Markus Carlsen IV,Skuterudveien 29,0954
Leah Olsen Hansen,Oppgang A Aasenveien 15,6819
Dr. Elise Hagen,Nedre Granittstien 8,1963
Daniel Bakke Dahl,Leil. 432 Joakims Vei 80,7940
Markus Jakob Halvorsen,Øvre Bekkeløkka 4,5591
Erik Bakke,Sjøsvingen 4,0457
Mari Strand,Oppgang B Elineveien 81,9184
Lucas Sindre Pedersen,Celineveien 33,4689
Martine Elise Huseby,Bakkengata 7,0155
Karoline Olstad Myhrer,Fossums Gate 1,5114
Mari Tuva Moen,Oppgang B Brujordet 18,8445
Nora Henriksen Sæther,Vestre Furugrenda 68,6064
Frida Malin Pettersen,Oppgang A Sætherveien 1,6953
Jakob Halvorsen Aalerud,Oppgang A Odasgate 50,4353
Jonas Elias Berge,Oppgang A Søndre Hestemyråsen 12,4086
Benjamin Haugen,Oppgang B Torghaugen 46,7705
Jenny Ryan Solli,Fossegjerdet 06,0518
